Date,TSMC_Today_Ret,Delta_Lag1_Ret,GlobalWafers_Lag1_Ret,MegaUnion_Lag1_Ret,TSEC_Lag1_Ret,BBWidth_Lag1,BBPercent_Lag1,RSI_Lag1
2025-08-04,-2.155191162915404,0.0,0.0,1.292596944770863,-0.4593334699434237,0.09709773922636968,0.8015660667484734,74.07403345140506
2025-08-05,1.3215954796973683,4.585537918871263,-0.14598846006215194,-1.5081206496519672,-0.23658148505263377,0.08869669888004443,0.5523916279037365,58.620630972823314
2025-08-06,-2.1739107113739164,6.576728499156825,2.9239751923938018,1.2956419316843437,1.204718422705664,0.07939704396228638,0.6861595202902953,57.1428445485644
2025-08-07,4.888883527697829,-1.7405063291139222,-3.1249959162707897,0.0,-0.9012052115274116,0.07117682624937219,0.37621622596862175,48.48489606049003
2025-08-08,-0.4237388254959229,0.32206119162641045,9.970676570222592,6.62790697674418,2.3730184169192814,0.07309032655807389,0.9924930412252095,56.410223962290196
2025-08-11,0.42554201222049226,2.2471910112359605,-3.333337694731664,-1.526717557251911,0.07286453218204869,0.07057429640126453,0.8998805807618979,56.410188274072794
2025-08-12,0.0,0.15698587127157548,0.9655205785492837,4.651162790697683,0.4755796968586967,0.06435352917102409,0.947072651302757,63.88883748066226
2025-08-13,1.6949134822131118,0.6269592476489061,-1.2295088148229438,0.6349206349206327,0.09471266391829491,0.06149967560895187,0.9169293559249984,60.605997161084005
2025-08-14,-2.083341472215916,5.1401869158878455,-0.4149379705313816,-0.6309148264984188,0.8761363011638768,0.06991449183416214,1.0701439692154258,64.86478555847319
2025-08-15,0.42554201222049226,-0.7407407407407418,0.1388917993272898,5.502645502645498,-0.541320542258239,0.0687038169975135,0.7360292220896524,57.14279000006839
2025-08-18,0.0,2.3880597014925398,0.9708685833775821,0.30090270812437314,0.39764198071750023,0.07102063311566503,0.7737013125787003,58.13948817496192
2025-08-19,0.42372837055326684,0.291545189504383,-0.27472261306032975,2.400000000000002,0.6083510296844397,0.07269648049576516,0.7492426731973151,60.97558039608089
2025-08-20,-4.2194153007745765,-3.9244186046511587,-0.4132233499493321,1.5625,-0.5269863303297595,0.07115100181412655,0.7812736381010347,57.89469582910323
2025-08-21,1.3215954796973683,-5.446293494704991,-0.8298759410627632,-0.38461538461538325,-2.989552002278928,0.07304350102524255,0.19052663288483754,44.68082090329247
2025-08-22,-1.304357154504343,3.6799999999999944,2.0920512829286197,3.0888030888030826,1.4251223005524505,0.07243237019269308,0.36330747175289235,47.999984206191684
2025-08-25,3.08370829335185,2.4691358024691468,-0.40983627160764424,1.3108614232209659,-0.8248855555042067,0.07427306046856537,0.19848355436767723,49.99999999705233
2025-08-26,0.4273394324382451,1.8072289156626509,1.0973914395441486,9.981515711645095,2.158306669891674,0.0733215697119693,0.5909434288619677,53.846139243462204
2025-08-27,1.2766050377958527,1.3313609467455523,2.1709672831589533,3.3613445378151363,0.11417520761634048,0.0703389074858748,0.6312689951823802,60.41660347983675
2025-08-28,-2.5209954227241593,5.109489051094895,0.0,-0.9756097560975618,0.8837683642618943,0.0724740376770655,0.7840077753645304,52.49998765950159
2025-08-29,0.0,-1.5277777777777724,-0.6640163787014375,-3.4482758620689613,-1.1560045814190012,0.0724740376770655,0.4289998810245014,46.66673246002349
2025-09-01,0.43103397850350333,0.28208744710860323,-0.534754184280517,-0.8503401360544172,-0.01382054501782859,0.0724740376770655,0.4289998810245014,45.45458623446721
2025-09-02,-0.42918404942018373,-3.234880450070321,-2.0161300294641804,-1.3722126929674117,-0.6659038390721239,0.06795659731378602,0.46849151911068015,46.66670321724735
2025-09-03,0.0,-0.43604651162790775,-2.331959963978081,-2.782608695652178,-0.2282809370366512,0.06675881574828643,0.3974038576178237,40.476247821441646
2025-09-04,0.0,-0.7299270072992692,4.494381344960963,-0.8944543828264706,0.3477630507512153,0.05750803226495741,0.355063723162071,45.94602344176427
2025-09-05,1.7241252788150252,1.6176470588235237,-0.6720488388683665,-0.7220216606498187,0.33007400549494026,0.05739633805251453,0.36956445218797757,44.44449013287629
2025-09-08,0.0,5.065123010130246,0.27064167722479215,1.090909090909098,1.3016229374229527,0.05784531636651052,0.6626705830683078,49.99999999646278
2025-09-09,1.6949134822131118,0.0,1.6194340026181697,1.0791366906474753,0.215561079559623,0.05784531636651052,0.6626705830683078,48.71795033661364
2025-09-10,2.083341472215916,7.9889807162534465,0.7968131384083588,0.3558718861210064,1.2538968205540568,0.06200645718851366,0.9135212516810238,69.69699234817585
2025-09-11,1.2244783685491978,6.760204081632648,-1.449281452087059,6.028368794326244,1.3575043934189956,0.0715672163467432,1.141231904109945,71.4285915645703
2025-09-12,1.6129016211195335,-0.7168458781361964,-1.8716560439571261,-4.347826086956519,0.09177735950691712,0.08855171053476865,1.129782654615337,80.00005639057842
2025-09-15,-0.39681521715078105,0.7220216606498298,5.858308156367609,-3.6713286713286664,1.026858565050115,0.10958235954641714,1.1310834327115353,78.12504336487972
2025-09-16,2.4000003932058034,-0.11947431302270495,5.276705561154227,1.6333938294010864,-0.4611663437352198,0.12364197092032025,0.997688772474728,75.00011565147
2025-09-17,-1.1718703876197,0.5980861244019087,9.902205933624785,-0.7142857142857117,1.0745701295846288,0.14552236842226948,1.0664334747667779,77.15861737964883
2025-09-18,1.5810310850148168,-0.5945303210463715,-0.7786456002392694,-2.6978417266187105,-0.7467550083917751,0.15111648008450415,0.9214886449253704,84.35517969656571
2025-09-19,-1.5564235449545993,6.698564593301426,9.977581443031758,0.0,1.3016200996530891,0.16205425678604143,0.9579161311490941,86.09793655006372
2025-09-22,2.371541770731511,-0.4484304932735439,2.956166570906782,-0.3696857670979714,-0.7411524345470877,0.16024446119816327,0.8218538813817737,76.89161075769361
2025-09-23,3.4748991152964814,2.1396396396396344,1.1881194131179829,-2.5974025974025983,1.1815861562103347,0.17024209640118393,0.9155453652450393,81.79265406827258
2025-09-24,0.0,-1.5435501653803696,-1.9569461406975464,1.7142857142857126,1.417160099788184,0.191235265681368,1.0241322491124099,84.88935660677394
2025-09-25,-1.49254059817715,-0.2239641657334812,-0.9980065210413391,-1.4981273408239737,-0.19292856211109433,0.20783454130660012,0.9488536432363257,84.88935660677394
2025-09-26,-1.5151549001877207,-0.7856341189674487,-1.4112889888174496,1.520912547528508,-0.6599329621733818,0.20990884950827612,0.8324551075667502,77.33706799521715
2025-09-30,0.3846138940977628,-4.072398190045245,-6.3394693927413375,-3.745318352059923,-1.7043185521454118,0.20493221655303825,0.7314813714845251,71.90343423889243
2025-10-01,1.5325705491850083,0.7075471698113178,1.8558939173155542,2.529182879377423,0.9390763957033643,0.19906474056768841,0.7279416816895334,70.34931445951591
2025-10-02,3.0188654398707104,1.990632318501162,-0.8574473486689715,-2.0872865275142316,0.6288447090782023,0.19196352377563883,0.7825225114482774,69.80067580832971
2025-10-03,2.564110642788897,2.640642939150406,5.945944548163951,4.263565891472876,1.5220791911750853,0.18928284835639317,0.9072102113512929,72.41119732989921
2025-10-07,2.499998902885636,5.369127516778516,0.0,0.0,1.4506947270404247,0.19030844815950282,0.9946480956113805,73.7753318964024
2025-10-08,-1.3937227332289637,4.777070063694278,1.7346926961213427,3.1598513011152463,1.684868471805201,0.20123606591173726,1.0477267725703592,77.61192879864272
2025-10-09,1.7667773947321441,-0.6079027355623046,2.3069199416526187,1.08108108108107,-0.5448692045472381,0.19736808840043604,0.9291024081974727,70.76923890947558
2025-10-13,-1.7361042964730733,1.83486238532109,-2.843136789192502,-0.5347593582887722,0.8802950564221979,0.1997271051206458,0.9686146571571601,76.1193892954391
2025-10-14,0.7067022740197881,3.103103103103111,-1.8163480983562463,2.1505376344086002,-1.3863493889187506,0.1963359679252315,0.8398021803067395,69.11765024480431
2025-10-15,2.8070238976009243,-3.689320388349515,-3.1860201487201034,-2.631578947368418,-0.4838520946744862,0.19437834143275987,0.8427208278618348,74.24242649594666
2025-10-16,1.3651907190683765,2.318548387096775,6.369430069220705,4.684684684684681,1.8010593746521364,0.20211897002319137,0.935416557453863,75.00000903195718
2025-10-17,-2.356909544880026,0.9852216748768461,0.0,-0.5163511187607606,1.364430807973327,0.20831039940843843,0.9479788031987844,73.01588973054702
2025-10-20,2.0689744006068933,-2.536585365853661,-2.195611897901162,-3.806228373702425,-1.2496442248141726,0.2079383164608772,0.7929276289039271,65.71427768703111
2025-10-21,0.0,1.60160160160161,2.040815304753596,0.0,1.4147553157768167,0.2064889522256112,0.8603592972780387,72.22223359687571
2025-10-22,-1.3513542684413182,0.49261083743843415,8.200000269861519,0.7194244604316502,0.23034471151326397,0.20508973619145648,0.8259984918940936,76.47060949108754
2025-10-23,-0.6849372137380683,0.0,-2.033269015805783,-1.6071428571428625,-0.37294058215946446,0.1910271650183998,0.7360745710829408,71.83099907539957
2025-10-27,2.0689744006068933,-0.9803921568627416,0.9433928421197724,-0.5444646098003658,-0.42189869317011963,0.1798223916128709,0.6791328782429267,68.11593583203704
2025-10-28,-0.33783649148861894,5.940594059405946,0.7476677727091818,2.9197080291970767,1.6757472785653427,0.17950838344122041,0.7693150379579685,67.16418895587702
2025-10-29,2.033890172129982,0.4672897196261738,-5.009278907845982,0.17730496453900457,-0.15904147839432836,0.1762263076008363,0.7260211418356258,62.29508790838612
2025-10-30,0.0,-1.3953488372092981,0.19531060489448304,2.4778761061946986,1.2366435536016018,0.17038363247711386,0.8175545140803114,61.666659837281465
2025-10-31,-0.3322246116296612,-4.716981132075471,0.0,0.17271157167531026,-0.025485081114973163,0.15344883586578048,0.8036352027124872,66.07140192390875
2025-11-03,0.6666640452946959,-1.4851485148514865,-0.9746554085675818,0.0,-0.19153205969807408,0.13001558446567804,0.7775857575468119,61.53845426431456
2025-11-04,-0.33112453443113754,-1.2060301507537674,0.0,1.206896551724146,0.3585838583650913,0.10757019415764463,0.8381613056434777,69.38770801494083
2025-11-05,-2.9900296692392914,-0.8138351983723258,-5.314963303625664,0.17035775127767216,-0.7694810409372921,0.09303562349502272,0.8010184366386832,66.66664959655728
2025-11-06,0.3424643987591569,-0.8205128205128198,-9.979208905583581,2.0408163265306145,-1.4208708043573326,0.08338668081761447,0.44277704408779156,48.979596951646585
2025-11-07,-0.3412955828931974,1.1375387797311287,-3.926094315273121,3.3333333333333437,0.6580375706382924,0.08076670438562647,0.4704904691549495,45.6521681032187
2025-11-10,1.027401612497214,-1.329243353783227,-3.2451939025213705,-4.677419354838708,-0.8890464487496197,0.0733331103158985,0.40032900768281204,52.50001996377524
2025-11-11,-0.677971721340731,1.7616580310880758,-2.1117997752423734,-5.076142131979699,0.7887467877500054,0.07057591615494468,0.524056996685474,48.64865403033967
2025-11-12,0.6825995532819817,-1.0183299389002087,-1.5228433902645722,-3.3868092691622054,-0.30341598250608337,0.060479361424557204,0.38790120675890394,46.15383160888311
2025-11-13,-1.0169534166957317,-0.5144032921810648,0.515458906461741,0.5535055350553542,0.5835555923585645,0.05131057450822135,0.4670243584875382,54.05406841098521
2025-11-14,-2.054803224994417,-0.9307135470527417,-0.512815553019963,-1.4678899082568808,-0.1557560988223461,0.051875490134567416,0.27490143904629744,52.631599366191296
2025-11-17,1.0489555857009503,-3.75782881002088,-0.7731962633220624,-1.3035381750465591,-1.8136056365454567,0.05902542385301252,-0.011301685272074742,36.84206781875982
2025-11-18,-2.7681637654558,-0.6507592190889366,-0.9090940227663213,1.132075471698113,0.18180690528333265,0.05991086218154974,0.168830819488235,42.49997542166719
2025-11-19,-0.7117409711343559,-1.9650655021834051,-6.159895772292567,-4.104477611940293,-2.518248208944085,0.0731628506848308,-0.10881554365007733,26.19051380401892
2025-11-20,4.301075837099355,-0.44543429844098315,-2.793294749461095,1.9455252918287869,-0.6577934530601293,0.08625425380177991,-0.06337314900513344,25.00004188817485
2025-11-21,-4.8110028031113306,6.711409395973145,1.2931041319727221,4.198473282442738,3.183733789520926,0.0864646118753309,0.41322015933461814,41.81819968901203
2025-11-24,-0.7220188421171336,-6.184486373165621,-2.4113458765297358,-4.395604395604391,-3.614843327615369,0.09953758371287867,-0.03400276880418845,31.34330602649709
2025-11-25,2.909097343367595,-0.22346368715083775,9.883722951556972,9.578544061302674,0.2621560052100236,0.11267283937719877,-0.0023729112231163827,30.88237738767741
2025-11-26,1.7667773947321441,1.903695408734607,5.82010594887914,-2.9720279720279685,1.5391110399419539,0.11520857512291265,0.2642792950406811,43.28360070125352
2025-11-27,-0.3472208592946169,3.8461538461538547,-4.875002367038195,-2.1621621621621623,1.8481197988450715,0.11096148339826814,0.43013833483098923,46.47887421260964
2025-11-28,0.3484306833072326,-0.31746031746031633,0.262809537030817,-2.5782688766114226,0.5289772806627235,0.10591964701210685,0.416854211218081,46.47887421260964
2025-12-01,-2.08332515576769,-1.0615711252653925,-1.4416756816109877,3.402646502835549,0.261122848805706,0.10057735067123494,0.4673109021574946,44.927525906446085
2025-12-02,1.4184253154796433,4.399141630901293,0.6648912418401487,-2.376599634369292,-1.027822462568817,0.09350937613334712,0.2790248397515177,42.465769563706615
2025-12-03,1.3986045833397354,1.6443987667009274,0.0,1.8726591760299671,0.8109719183892139,0.08351661548463042,0.44996982815772596,43.99997247393167
2025-12-04,-0.3448262420134296,0.8088978766430666,1.3210073771983355,6.617647058823528,0.8299495511413513,0.08259873156960289,0.6222896019390594,48.68419903671545
2025-12-05,1.0380667267870125,0.20060180541625616,0.912641806642478,1.206896551724146,0.009613468300440076,0.08065161592098162,0.5907557106803526,52.112686779490744
2025-12-08,2.3972592075337973,-2.0020020020020013,-0.904387983807986,2.3850085178875657,0.6662167696174004,0.08065161592098162,0.7204077880219498,52.112686779490744
2025-12-09,-1.0033405232020565,0.0,-0.13038082796503758,2.4958402662229595,1.1539613810094718,0.08551571369388103,0.984694317368799,62.857154891533405
2025-12-10,1.689182457443117,-0.8171603677221695,0.26110208298772974,-0.9740259740259716,-0.42813960011827135,0.08805593799812998,0.8459314406520546,61.97184560875734
2025-12-11,-2.000001796205908,-0.3089598352214229,-0.26042211541980054,4.426229508196711,0.7739912655269743,0.09504283995531326,0.9921407714043488,57.812498197498456
2025-12-12,0.6802755093318513,-2.3760330578512345,0.39164511767129095,-1.5698587127158548,-1.3238408398111412,0.0968475614876918,0.7613144480209578,66.04786544173875
2025-12-15,-2.0270288161955086,-0.7407407407407418,-1.1703517276130948,1.4354066985645897,0.618273245078016,0.10063587060804403,0.8012374540312002,69.62163570193849
2025-12-16,-1.0344794675505087,-1.7057569296375252,-2.763159381319824,2.8301886792452935,-1.1741252883312847,0.10093479127641308,0.5900211362767184,57.370165210279445
2025-12-17,-0.34843378047024753,-2.2776572668112838,-1.353175188739597,3.669724770642202,-1.1852011859090683,0.09795428308104923,0.4739087886503679,49.95838531947013
2025-12-18,0.0,-1.220865704772478,6.44718837875784,4.129793510324475,-0.04172704427407581,0.09284586529423926,0.42031469248862496,49.95517798952442
2025-12-19,0.0,0.11235955056179137,-3.865981316610312,-3.257790368271951,-0.20577756708046735,0.09291718994215777,0.427857817298874,48.97506266310589
2025-12-22,2.4475474767018612,2.244668911335568,0.8042899630239297,3.660322108345526,0.8293866411184903,0.08467758939051849,0.4006650201973,55.496356229437474
2025-12-23,1.7064848413563594,4.610318331503849,1.72872701583211,-3.3898305084745783,1.6366453414191628,0.07131688398159547,0.6758108551760684,58.29463457573846
2025-12-24,0.3355721522868116,-1.049317943336836,0.915027775051902,0.0,0.571339720700248,0.07170064048080489,0.876405138927432,59.15818081830253
2025-12-26,1.0033494953638922,1.2725344644750836,-1.0362673307065418,0.14619883040936088,0.21726860803557013,0.0756847068519629,0.8741326222394168,61.19747496109066
2025-12-29,1.324501753612184,0.10471204188482464,2.356022140269398,3.649635036496357,0.6486648427758146,0.0812412724016783,0.9405664845378747,61.205377288606876
2025-12-30,-0.6535980148883347,0.6276150627614996,2.813295401507254,-2.3943661971830954,0.8925301842964695,0.09072144513527032,1.0082644676786117,58.69345271511053
2025-12-31,1.9736860127821831,-0.10395010395010118,2.73632241191033,-0.28860028860029363,-0.360140777928486,0.08898347343688269,0.895740898388958,59.98520033079834
2026-01-02,2.258067855022805,0.20811654526535772,-1.2165450121654486,0.14471780028944004,0.893397362684345,0.09704505206721155,1.0273911542670147,60.86955826839077
2026-01-05,5.36277163782215,3.3229491173416337,-0.7389162561576401,1.011560693641611,1.3334355629436079,0.11534924632262182,1.1055077384680083,74.4680828843045
2026-01-06,2.0958115010468514,1.5075376884422065,2.481389578163773,0.5722460658083017,2.5731972423427285,0.15773041176268612,1.2515562429274456,80.64514854280236
2026-01-07,-1.7595323294788412,3.960396039603964,4.842615012106544,3.413940256045511,1.5653914873574148,0.198674703586355,1.1669684519341372,90.47618491802712
2026-01-08,0.5970178936471227,-1.904761904761909,8.545034642032334,1.1004126547455195,-0.46058572988449953,0.2209504440621658,0.9787951674776953,86.3636127434415
2026-01-09,-0.2967373716178612,-1.9417475728155331,-4.255319148936165,-0.2721088435374108,-0.2461598922053443,0.2393194749328033,0.937644966446453,88.05968566533508
2026-01-12,0.5952337560734877,0.4950495049504955,-4.555555555555557,-0.9549795361528002,-0.23579889662018738,0.2536993107746706,0.8744494730694058,86.76468469044613
2026-01-13,1.183437870055326,3.9408866995073843,9.895227008149021,1.9283746556473913,0.918909452108041,0.2640000638154046,0.8548261766452685,87.14283364539683
2026-01-14,0.0,-2.3696682464455,0.8474576271186418,4.054054054054057,0.4577823055845309,0.2751419712835265,0.8577872915861183,86.56714671505638
2026-01-15,-1.1695964230580391,2.9126213592232997,8.403361344537807,1.9480519480519431,0.7638548470983331,0.2782643331915557,0.8210812779165416,85.48385312247005
2026-01-16,2.9585801818144075,-1.4150943396226467,-5.232558139534882,-2.292993630573248,-0.4240196321329548,0.27175679231402916,0.7499678455930345,79.99996231394688
2026-01-19,1.1494239929334293,7.655502392344493,-2.0449897750511203,-4.563233376792697,1.9412784151040752,0.267119121725595,0.832664506593974,81.94440475238983
2026-01-20,0.8522769972260757,-0.4444444444444473,4.175365344467652,3.688524590163933,0.7341591644532297,0.2598131685923281,0.8468674967164017,81.94440475238983
2026-01-21,-1.9718338818200953,0.8928571428571397,0.6012024048096087,-0.39525691699604515,0.3814914160573224,0.24815779337855412,0.8537635922470496,84.9314797278648
2026-01-22,1.1494239929334293,0.4424778761061843,-1.4940239043824688,-2.910052910052907,-1.617195376823788,0.23319107314974358,0.7462758495378049,75.67564525696892
2026-01-23,0.5681846648173838,9.691629955947146,2.7300303336703635,0.4087193460490468,1.5992608141158327,0.22134673621370346,0.7750436378557909,74.64785136515748
2026-01-26,-0.8474549298310374,1.2048192771084265,3.937007874015741,1.4925373134328401,0.6786024824792181,0.20656179847093717,0.7814547035474276,67.85711786018729
2026-01-27,1.4245015040258213,-2.3809523809523836,-0.5681818181818232,-2.0053475935828846,0.32229317820207104,0.18790915963286683,0.72108048446264,59.61537374218455
2026-01-28,2.247188382823029,1.6260162601626105,-2.6666666666666616,-1.7735334242837686,0.7902828245345717,0.17174051945208144,0.7829903247371852,70.58821833957973
2026-01-29,-0.8241731991095569,2.400000000000002,-0.3913894324853229,1.2499999999999956,1.5035014375913036,0.15149345683532434,0.9143658605794136,73.68418338285042
2026-01-30,-1.6620513087040045,-1.953125,-1.3752455795677854,-1.0973936899862813,-0.8156086050381428,0.12900526757478656,0.8583202924467264,71.1864336381772
2026-02-02,-0.563383080416735,-2.7888446215139417,-0.9960159362549792,-3.1900138696255187,-1.4522855203057627,0.10556436780029849,0.719791933325162,63.49206287210721
2026-02-03,1.983005800986537,-3.688524590163933,-4.828973843058348,-1.002865329512892,-1.3713951210479136,0.10022642242780973,0.64626245650696,59.01637303397137
2026-02-04,-0.8333374723178522,3.404255319148941,0.42283298097252064,1.8813314037626538,1.8066327752278566,0.10271060144465802,0.8111866640647988,63.23527928320902
2026-02-05,-1.120446930072705,-0.4115226337448541,0.9473684210526301,-1.5625,0.2933689007004636,0.0972345466042701,0.7071866746665899,64.17909356215549
2026-02-06,0.8498626027356959,-4.958677685950407,-3.232533889468192,-2.164502164502169,-1.5129881759937458,0.09077236569755691,0.5706691775809886,54.09835867847861
2026-02-09,1.966288114905801,0.8695652173912993,0.4310344827586299,-0.1474926253687281,-0.057700870579924235,0.0822408735035208,0.6469156362594668,53.333346938444606
2026-02-10,3.5812716044876014,1.724137931034475,2.5751072961373467,2.954209748892178,1.9560796184812101,0.0779883491906726,0.8632413957363542,56.24999042967658
2026-02-11,1.8616983161091172,0.4237288135593209,2.8242677824267703,-4.304160688665714,2.0625133919167205,0.09147699154451573,1.1564577142913497,70.00000349629177
2026-02-23,-0.783287329272242,6.329113924050622,-9.35910478128179,1.4992503748125996,1.6108084869157713,0.10930703893150436,1.1731582163624135,71.23287579032662
2026-02-24,3.4210502738042825,3.571428571428581,-4.601571268237937,1.1816838995568624,0.49857829689010646,0.11165918263944713,1.027840977200687,67.56757203792382
2026-02-25,2.544529484109348,6.130268199233724,4.705882352941182,2.335766423357666,2.7464288213389976,0.1357586509012357,1.150722228672655,74.9999927076953
2026-02-26,-0.9925547001528368,3.6101083032491044,1.6853932584269593,3.851640513552068,2.052545137509143,0.16732298930589815,1.1467039327195732,76.40448757665978
2026-03-02,-1.002505111758878,-0.34843205574912606,0.5524861878453136,5.219780219780223,0.004004083061670549,0.1855899092456441,0.9882318887712485,70.5882352917848
2026-03-03,-2.025320301849398,-0.34965034965035446,-3.296703296703296,-4.699738903394257,-0.901886354995296,0.19135891256144463,0.8803666332854106,69.7674378840845
2026-03-04,-3.6175701599433507,-5.964912280701751,-1.477272727272727,-1.6438356164383605,-2.1981462640061733,0.19093365764030812,0.7413785189734208,68.18180679310257
2026-03-05,1.8766784024186522,-6.343283582089554,3.460207612456756,-7.1030640668523715,-4.35492612031565,0.186167387210729,0.5304128924574764,59.99999999831449
2026-03-06,-0.5263184016844447,6.374501992031867,4.905239687848373,9.895052473763123,2.5710975461891383,0.1795303850508882,0.6144385637573023,59.99999999831451
2026-03-09,-4.232805912757398,-1.1235955056179803,-0.7438894792773598,2.592087312414737,-0.21798613570590541,0.17456824201703822,0.5697932279103858,60.60606360326543
2026-03-10,2.20994905036096,-7.57575757575758,-8.244111349036398,-8.244680851063835,-4.431963003584727,0.17533316752886652,0.3266132089665672,54.05405166712836
2026-03-11,4.864862538945847,5.737704918032782,3.3838973162193753,5.362318840579716,2.0599268819414984,0.1726028709280247,0.441102664493779,56.03448039089717
